,George:unzip_reference,George:makeBWAIndex,George:makeBT2Index,George:makeFastaIndex,George:makeSeqDict,George:convertBam,George:indexinputbam,George:fastqc,George:fastp,George:adapter_removal,George:post_ar_fastq_trimming,George:lanemerge,George:lanemerge_hostremoval_fastq,George:fastqc_after_clipping,George:bwa,George:bwamem,George:circulargenerator,George:circularmapper,George:bowtie2,George:hostremoval_input_fastq,George:seqtype_merge,George:samtools_flagstat,George:samtools_filter,George:samtools_flagstat_after_filter,George:endorSpy,George:dedup,George:markduplicates,George:library_merge,George:preseq,George:bedtools,George:damageprofiler,George:mapdamage_rescaling,George:pmdtools,George:bam_trim,George:additional_library_merge,George:qualimap,George:genotyping_ug,George:genotyping_hc,George:genotyping_freebayes,George:genotyping_pileupcaller,George:eigenstrat_snp_coverage,George:genotyping_angsd,George:bcftools_stats,George:vcf2genome,George:multivcfanalyzer,George:mtnucratio,George:sexdeterrmine_prep,George:sexdeterrmine,George:nuclear_contamination,George:print_nuclear_contamination,George:metagenomic_complexity_filter,George:malt,George:maltextract,George:decomp_kraken,George:kraken,George:kraken_parse,George:kraken_merge,George:output_documentation,George:get_software_versions,George:multiqc
George:microDecon_step2,0.023856654462240723,0.03592386557319527,0.03683201670172276,0.03642649262349473,0.03685094670148714,0.02648702632737232,0.031751541048464005,0.029190323025739318,0.025986142007142665,0.018796667401887346,0.0252445386612149,0.02991853161681335,0.024776908611513826,0.03285530931071734,0.027113025846968397,0.0327984124676175,0.04507010737319961,0.0327378672541111,0.02028484865356006,0.025599331464385866,0.018813924902292722,0.03661686540540943,0.026141838574199383,0.0356567164815903,0.04396482637231147,0.038142547673689964,0.02727547989140422,0.02200097819100799,0.03260887031787363,0.029794832476908617,0.049698232818864874,0.03675224503667607,0.019456408040422923,0.032699873010822444,0.029104727632147998,0.03303501758111227,0.035011831953936534,0.04310016486224,0.03200943201557438,0.023784770605936312,0.04546722816867099,0.022146599773020137,0.03715257687077145,0.0249817266046104,0.02938040588866231,0.03664486519537469,0.03568101174398153,0.03394294831201328,0.03405721646723481,0.0430370506546488,0.033282099836498547,0.03644209502344409,0.035659694093116756,0.024974871360081363,0.030664457464801842,0.025635714738617366,0.03488079188425719,0.055255429542814705,0.012388692863119388,0.02306452296500683
George:microDecon_step3,0.040827388684040455,0.04006465082990707,0.04125315844152733,0.04175446894166612,0.04168511686970533,0.05492489247039889,0.03505291005291,0.03410888416612201,0.027827756263402947,0.022850272468487476,0.033963551599765496,0.04184491736455154,0.0380341658231409,0.038301713046497876,0.03377932535944639,0.041947614489483476,0.038190717816972586,0.029195720046030438,0.024611346349193708,0.02735548853704406,0.01977497305250564,0.05854545241900189,0.032735137791610636,0.05730318483694896,0.03661686540540943,0.026812538236398176,0.028920081095161976,0.023062881672877844,0.028004077560097818,0.05520554600332961,0.033430299562512755,0.03125563740906612,0.027973740574491535,0.02750484825498356,0.031195097387526904,0.03558548126208494,0.02592052599363115,0.03002429811305596,0.0432597612415635,0.03046374969398935,0.03814848982243879,0.028455928431565303,0.05707488981311437,0.03327920210787927,0.03875002164331598,0.041888977569958685,0.04129447892479221,0.055827531557722354,0.027627502603761678,0.04924444226245761,0.037123290009580034,0.032612376270073296,0.026299999568646704,0.027543813296669883,0.05175125998628882,0.028627399202213355,0.03902807846632439,0.04708331912506947,0.024695449883808118,0.024416562628377325
George:microDecon_step4,0.030865980103493396,0.04525783149379603,0.046872990721245955,0.04898790676496134,0.047993403940281065,0.03286762560381029,0.03904976670334104,0.0342162882798106,0.029964201785776745,0.020015211604784255,0.028441299903398054,0.034863648375622724,0.029887144925113796,0.03883111450023813,0.02430468672809538,0.029674035025525902,0.04201947179902499,0.025212188142498815,0.017998450407419875,0.02939417343996631,0.02088011136108947,0.04816985105058891,0.023218307118195836,0.04689215919983192,0.04086216681260291,0.028412604606334102,0.030818516467566615,0.0242965919498217,0.02968357751166195,0.0356567164815903,0.03655070658776005,0.03347518087715706,0.020876506949394358,0.02933302731622134,0.03364867851116904,0.03861159060118491,0.027149283613689734,0.03211718317702805,0.03673014104678396,0.026067359470711704,0.042522092037382,0.024248851519163894,0.04729256946161631,0.028037275168672715,0.033103963785474866,0.04889688187137542,0.04898790676496134,0.03946488328906861,0.03007422205784749,0.05778497019505391,0.041888977569958685,0.02821269794416914,0.0276497150185816,0.030623645759974782,0.035415510637357706,0.032238573262779124,0.04427892260462429,0.05509442638465056,0.01312146485338972,0.025899047190924285
George:lr_mapping,0.04364508950050905,0.04183327623475519,0.033371253775089094,0.248891719037733,0.03320420898001086,0.2411857566874286,0.26913665812971854,0.044350021128250816,0.04029158902623042,0.025619873651541836,0.04178482542586548,0.035276099749142364,0.03365579097559479,0.04605159800050118,0.24215490504227977,0.25933962652577114,0.040463088161611926,0.22434750391715452,0.11517724632573867,0.26548123233681664,0.2389616676500783,0.26593648033665007,0.2503537216004471,0.2645487153816546,0.04181627865012294,0.25796124994268443,0.20261378090049165,0.2424707110726566,0.034365397170033285,0.054222872793832755,0.05459522704905395,0.2522362892667357,0.19465071576587223,0.2706847536577057,0.24251859498736916,0.03819850088334065,0.24567888372948277,0.0396049577526828,0.04159480446701991,0.256899532403719,0.031757639751436306,0.029084637628230547,0.0457269158602589,0.029702657786561004,0.03201064880445559,0.03558548126208494,0.034727992114576,0.29480254057650723,0.21308164763079274,0.041046488752090826,0.033055906813604596,0.03764762408313138,0.03688618936320032,0.03459696110808508,0.042769360190191175,0.026866691802590603,0.03479278322110768,0.05022958709394609,0.07660325269861779,0.022342275911892973
George:lr_getfasta,0.040000162878182866,0.04412717667563548,0.046187495208139695,0.05049841788553622,0.0481678083628615,0.05876186356368018,0.044435831465700404,0.03764882858677543,0.040004275346834484,0.02110558592426115,0.03335589463014832,0.04384249926127026,0.051466581338594386,0.039918325715195935,0.0268884304478203,0.03451001808811416,0.04010727275637482,0.027883953177676446,0.01886554934877538,0.028500754175697862,0.024124059601603243,0.08072012991052069,0.03190691221026787,0.07871379784744215,0.042532708955802634,0.025075885872364534,0.027563709107778278,0.022992493924900326,0.026251623068165864,0.06667353524877995,0.037123290009580034,0.03345979611218597,0.022181731730910204,0.02857681179288485,0.03359126661360512,0.039630970163350376,0.022168324732599998,0.0289615957164141,0.04560777564705287,0.022972740218751397,0.04056022004608084,0.026942490679946585,0.07528695781271844,0.027111716640987327,0.0302301308824936,0.05399005451583805,0.06559916795101395,0.05302532566324791,0.04184488495348737,0.06645174432222711,0.044006468480290106,0.025077715666057432,0.030965706057320852,0.03931069103749674,0.04427311827471658,0.041237777131368225,0.04715151815937069,0.06269906350188259,0.01787962773772689,0.024997388124086695
George:lr_get_taxonomy,0.05216047234725307,0.04654969675936482,0.04798883359526329,0.047809212107022714,0.04818120348861499,0.05146808620099719,0.03764882858677543,0.046804092771567274,0.03536094279405855,0.02222672708367779,0.030894749067598926,0.03745327161992018,0.03560800989878021,0.04927260884442486,0.04081718273671353,0.051437708268406324,0.04413343721512131,0.041242361782185544,0.02546397315349269,0.043486327040668904,0.023146951000934446,0.0528607526312459,0.03405141702597092,0.051172227246713886,0.06054913673483131,0.03545043634174594,0.030668267600022725,0.026531763313096257,0.036543831141341965,0.052934906927821546,0.07708531221059389,0.04460388273833926,0.02099456716736292,0.04752902946642101,0.03629269320010309,0.041229653209411965,0.044131247906400994,0.05172013947487475,0.04572065108891854,0.02611199987427626,0.044393649194982454,0.024322699395639247,0.052163425936630925,0.03767898563219685,0.04086698401676492,0.052940809663850064,0.05310774727448275,0.04258142234431406,0.04584096364348611,0.06255080048264516,0.04703793401552203,0.04033927647940705,0.05138994323502022,0.050045334033913536,0.03783728619063609,0.03881948381488842,0.051798426235330486,0.0805110885495296,0.020563421411161853,0.027446581169672912
George:q2_phylogeny,0.03427099790804078,0.03351935203910794,0.03436771511021486,0.03490627621375031,0.034764666526475696,0.03576854901907012,0.027051459433541702,0.038410336122227884,0.03182499201807798,0.019766486916629078,0.02794476290131298,0.02530102771019005,0.02307861623354357,0.04022123896981644,0.023861419421421837,0.02885359996825254,0.03238092999854181,0.02466716971901517,0.01457673949973115,0.031186974953229973,0.01747840796073019,0.03424243533000504,0.024762644522210664,0.03353441603837859,0.03056653646370311,0.030013488241947606,0.025284564462320858,0.020414786066048962,0.022484072872868466,0.02756439493129581,0.028594602421443294,0.02704457613286959,0.01686327000745147,0.030761085156139734,0.02676950614643947,0.03937182876616896,0.026624525721614223,0.03169683320055161,0.03563712929470997,0.020561812035061355,0.02960890285807516,0.023914515009516357,0.034607502677858615,0.029322048923488553,0.032140012328132794,0.03449045745231849,0.03364939262905975,0.030818516467566615,0.023671431079784533,0.039792709751021005,0.031057578073081626,0.027280456276931653,0.026726100559725796,0.022882482131426962,0.034535189001017375,0.023827048298450948,0.03169351750778926,0.03775117165266817,0.015721813032054444,0.021886160881918193
George:q2_picrust2_analysis,0.039701715747794464,0.037328904168130284,0.03848284702920468,0.04045658388677087,0.03949808644263253,0.04055597841035197,0.029845015245273054,0.04183457190422857,0.03422232597107877,0.02028235930092559,0.029634950205564503,0.027023725799618425,0.025077019771340248,0.04420431006102432,0.02483907897761717,0.030455459129906548,0.0350900454372951,0.025627705627705666,0.014939222189281565,0.03342426070506499,0.01819812501486795,0.039037989909893045,0.02576613804710126,0.03826576979849716,0.03355283900425743,0.031687663268816335,0.02656239911546121,0.021203361766661488,0.023458372113709047,0.02980655424919265,0.03083101256781995,0.028506665046151514,0.017308107696681008,0.03263881200983898,0.028403763647095626,0.042750410760523994,0.027717385962619523,0.03395780992376729,0.03837022015719749,0.02131406460657803,0.03265390921486744,0.024914545245316666,0.03874323072305341,0.030927976332518425,0.0341220931114693,0.03967372081151499,0.039305726507991356,0.03270735117558121,0.025400038119083868,0.045788182316521486,0.03455728536618374,0.028490008881714157,0.027867180091276644,0.0249705685965953,0.03734422268588933,0.026435233276346892,0.035196811368568115,0.04325413135224032,0.019015447668077612,0.023017960527587977
George:q2_picrust2_stats,0.026750362016576323,0.038068164319242315,0.039067095968064014,0.039452093698666646,0.03942615448134379,0.02877463936591318,0.03107465304077528,0.03299490508059777,0.02737655965061303,0.01820545025946263,0.02429831168431873,0.028861042456813868,0.02678531997104061,0.03429818593445688,0.021380637095105515,0.025470254548118576,0.036540484188711364,0.02227317108712712,0.016317553463096934,0.02695066771499166,0.020042076113111817,0.03925553510253221,0.022193484001584607,0.03835263840217373,0.03504933288377976,0.02646894337822092,0.028375476657756638,0.023028631660106713,0.0254544683653809,0.03149063988888712,0.0323658607712054,0.03045212615979065,0.018793306148393918,0.02708032265660787,0.03037387347008713,0.034261251615313904,0.02398253178926313,0.02727239229817613,0.030882767687561263,0.0229599087992709,0.03378450983022918,0.021344022003912055,0.039367877660229755,0.026065885839047453,0.02622990633851552,0.039485007157758156,0.03576207702639589,0.03239369501266309,0.027208426966391364,0.04238251373525981,0.035496956994249484,0.022756607368744075,0.022348038385683888,0.024166243460165715,0.029613452590304234,0.028110223638714626,0.03368990622405876,0.040285078929521045,0.01897512620361763,0.02262951509288269
George:q2_ancom,0.023251607027952925,0.03581324451674606,0.03662165824197927,0.03665663104448569,0.036807772636435976,0.025400038119083868,0.029788325358836798,0.029663642217921726,0.024703444323708745,0.018374947346919468,0.024030579686456943,0.028051875329815568,0.023831429916807867,0.03285113189473865,0.021378347572904355,0.02510891962740791,0.034751307594572456,0.022201979778184833,0.016609782037598775,0.024350372669831644,0.01841666141537668,0.03398511249779124,0.022123791405729953,0.03329302921495614,0.03081863373489646,0.02602118015208066,0.02772604958408298,0.02119687599826514,0.025104249241582277,0.028030188454971183,0.028952680535503594,0.02757290199496376,0.018948359793942604,0.024615736556750645,0.02733024835907738,0.030678196390439783,0.023779528539778494,0.02669183633044292,0.029924710353785855,0.022828462974671337,0.032164008207846706,0.021341982896274425,0.03440489756128062,0.023759482792748532,0.025775091948076145,0.03413251426502606,0.030634156322346562,0.02894643063518476,0.024384280828848137,0.03629477475871323,0.031152080618226274,0.02264563409200948,0.02227150049082649,0.02124615144001396,0.02875525963894543,0.024599201491358413,0.029153353138512417,0.03439412924361995,0.018045659330135022,0.020904705198401485
