,George:unzip_reference,George:makeBWAIndex,George:makeBT2Index,George:makeFastaIndex,George:makeSeqDict,George:convertBam,George:indexinputbam,George:fastqc,George:fastp,George:adapter_removal,George:post_ar_fastq_trimming,George:lanemerge,George:lanemerge_hostremoval_fastq,George:fastqc_after_clipping,George:bwa,George:bwamem,George:circulargenerator,George:circularmapper,George:bowtie2,George:hostremoval_input_fastq,George:seqtype_merge,George:samtools_flagstat,George:samtools_filter,George:samtools_flagstat_after_filter,George:endorSpy,George:dedup,George:markduplicates,George:library_merge,George:preseq,George:bedtools,George:damageprofiler,George:mapdamage_rescaling,George:pmdtools,George:bam_trim,George:additional_library_merge,George:qualimap,George:genotyping_ug,George:genotyping_hc,George:genotyping_freebayes,George:genotyping_pileupcaller,George:eigenstrat_snp_coverage,George:genotyping_angsd,George:bcftools_stats,George:vcf2genome,George:multivcfanalyzer,George:mtnucratio,George:sexdeterrmine_prep,George:sexdeterrmine,George:nuclear_contamination,George:print_nuclear_contamination,George:metagenomic_complexity_filter,George:malt,George:maltextract,George:decomp_kraken,George:kraken,George:kraken_parse,George:kraken_merge,George:output_documentation,George:get_software_versions,George:multiqc
George:microDecon_step2,0.06666666666666667,0.11494252873563218,0.11764705882352941,0.10989010989010989,0.11494252873563218,0.07954545454545454,0.10112359550561797,0.09615384615384616,0.08653846153846154,0.06914893617021277,0.08695652173913043,0.10101010101010101,0.07608695652173914,0.11,0.08695652173913043,0.10256410256410256,0.12903225806451613,0.09859154929577464,0.06666666666666667,0.08571428571428572,0.06349206349206349,0.11392405063291139,0.0821917808219178,0.10975609756097561,0.12048192771084337,0.10569105691056911,0.09401709401709402,0.07692307692307693,0.10434782608695652,0.0967741935483871,0.12371134020618557,0.11214953271028037,0.07100591715976332,0.0990990990990991,0.09900990099009901,0.1134020618556701,0.1048951048951049,0.11607142857142858,0.1111111111111111,0.08450704225352113,0.125,0.07857142857142857,0.11904761904761904,0.08695652173913043,0.10344827586206896,0.1125,0.10666666666666667,0.11956521739130435,0.09278350515463918,0.1388888888888889,0.10465116279069768,0.109375,0.1076923076923077,0.07692307692307693,0.10476190476190476,0.0759493670886076,0.11267605633802817,0.14925373134328357,0.04390243902439024,0.07534246575342465
George:microDecon_step3,0.08695652173913043,0.12195121951219512,0.125,0.11627906976744186,0.12195121951219512,0.1111111111111111,0.10714285714285714,0.11224489795918367,0.09090909090909091,0.07692307692307693,0.10091743119266056,0.11827956989247312,0.09302325581395349,0.1276595744680851,0.09848484848484848,0.11711711711711711,0.12359550561797752,0.09420289855072464,0.07471264367816093,0.09,0.06611570247933884,0.136986301369863,0.09285714285714286,0.13157894736842105,0.11392405063291139,0.09166666666666666,0.09821428571428571,0.08,0.0990990990990991,0.12790697674418605,0.10638297872340426,0.10679611650485436,0.08641975308641975,0.09345794392523364,0.10416666666666667,0.11956521739130435,0.09285714285714286,0.10091743119266056,0.12745098039215685,0.09558823529411764,0.11904761904761904,0.08955223880597014,0.14102564102564102,0.10091743119266056,0.11818181818181818,0.12,0.11428571428571428,0.15294117647058825,0.08602150537634409,0.14925373134328357,0.1111111111111111,0.10483870967741936,0.09448818897637795,0.0821917808219178,0.1326530612244898,0.08108108108108109,0.12121212121212122,0.14285714285714285,0.0663265306122449,0.07801418439716312
George:microDecon_step4,0.078125,0.13157894736842105,0.13513513513513514,0.125,0.13157894736842105,0.09090909090909091,0.11538461538461539,0.10752688172043011,0.0967741935483871,0.07344632768361582,0.09615384615384616,0.11363636363636363,0.08641975308641975,0.12359550561797752,0.0859375,0.102803738317757,0.13253012048192772,0.09022556390977443,0.06470588235294118,0.09574468085106383,0.06956521739130435,0.1323529411764706,0.08088235294117647,0.1267605633802817,0.1232876712328767,0.09649122807017543,0.10377358490566038,0.08403361344537816,0.10476190476190476,0.10975609756097561,0.11363636363636363,0.1134020618556701,0.0759493670886076,0.09900990099009901,0.1111111111111111,0.12790697674418605,0.09701492537313433,0.10679611650485436,0.12371134020618557,0.0916030534351145,0.1282051282051282,0.08527131782945736,0.136986301369863,0.09615384615384616,0.11428571428571428,0.13043478260869565,0.125,0.13580246913580246,0.09195402298850575,0.16393442622950818,0.12,0.10084033613445378,0.09917355371900827,0.08955223880597014,0.11702127659574468,0.08823529411764706,0.13333333333333333,0.15789473684210525,0.04639175257731959,0.08148148148148149
George:lr_mapping,0.10588235294117647,0.12121212121212122,0.11224489795918367,0.11650485436893204,0.11,0.13541666666666666,0.12,0.12280701754385964,0.11403508771929824,0.075,0.112,0.10810810810810811,0.0970873786407767,0.12612612612612611,0.16312056737588654,0.1721311475409836,0.12264150943396226,0.14864864864864866,0.09574468085106383,0.12280701754385964,0.08823529411764706,0.14606741573033707,0.1390728476821192,0.14130434782608695,0.12631578947368421,0.11940298507462686,0.10077519379844961,0.1,0.1015625,0.13725490196078433,0.1388888888888889,0.11764705882352941,0.1016949152542373,0.15254237288135594,0.11607142857142858,0.11926605504587157,0.11688311688311688,0.112,0.11666666666666667,0.09090909090909091,0.10784313725490197,0.08552631578947369,0.1368421052631579,0.09448818897637795,0.10077519379844961,0.11956521739130435,0.11494252873563218,0.15841584158415842,0.12149532710280374,0.14285714285714285,0.11224489795918367,0.10638297872340426,0.1048951048951049,0.10112359550561797,0.1206896551724138,0.08791208791208792,0.12048192771084337,0.1518987341772152,0.09090909090909091,0.07547169811320754
George:lr_getfasta,0.10869565217391304,0.11475409836065574,0.11864406779661017,0.1076923076923077,0.11475409836065574,0.13793103448275862,0.13114754098360656,0.11842105263157894,0.10526315789473684,0.06832298136645963,0.09090909090909091,0.1111111111111111,0.12903225806451613,0.1232876712328767,0.08035714285714286,0.0989010989010989,0.11764705882352941,0.08547008547008547,0.05844155844155844,0.08974358974358974,0.08247422680412371,0.1568627450980392,0.08403361344537816,0.14814814814814814,0.12280701754385964,0.08080808080808081,0.08791208791208792,0.07766990291262135,0.08888888888888889,0.140625,0.1111111111111111,0.1111111111111111,0.07042253521126761,0.09411764705882353,0.10810810810810811,0.12857142857142856,0.075,0.09090909090909091,0.12345679012345678,0.07758620689655173,0.1111111111111111,0.07964601769911504,0.16071428571428573,0.09090909090909091,0.1,0.1320754716981132,0.17391304347826086,0.15625,0.1,0.17777777777777778,0.11864406779661017,0.08653846153846154,0.09523809523809523,0.12244897959183673,0.11538461538461539,0.12,0.13636363636363635,0.17073170731707318,0.05113636363636364,0.07563025210084033
George:lr_get_taxonomy,0.13559322033898305,0.1506849315068493,0.15492957746478872,0.14285714285714285,0.1506849315068493,0.1388888888888889,0.11842105263157894,0.1348314606741573,0.12359550561797752,0.07428571428571429,0.10891089108910891,0.12941176470588237,0.11688311688311688,0.13953488372093023,0.11382113821138211,0.13725490196078433,0.15,0.1171875,0.0783132530120482,0.1348314606741573,0.08035714285714286,0.171875,0.09848484848484848,0.16417910447761194,0.17647058823529413,0.10810810810810811,0.10576923076923077,0.09482758620689655,0.11764705882352941,0.15584415584415584,0.18518518518518517,0.13978494623655913,0.07692307692307693,0.13541666666666666,0.12643678160919541,0.14457831325301204,0.12403100775193798,0.14285714285714285,0.13829787234042554,0.09302325581395349,0.14666666666666667,0.08661417322834646,0.17391304347826086,0.12,0.12745098039215685,0.16923076923076924,0.16666666666666666,0.15384615384615385,0.13414634146341464,0.21052631578947367,0.15492957746478872,0.12173913043478261,0.1391304347826087,0.14516129032258066,0.13186813186813187,0.125,0.17857142857142858,0.23076923076923078,0.06349206349206349,0.09090909090909091
George:q2_phylogeny,0.06818181818181818,0.09900990099009901,0.10101010101010101,0.09523809523809523,0.09900990099009901,0.07920792079207921,0.07692307692307693,0.10344827586206896,0.08547008547008547,0.06435643564356436,0.07751937984496124,0.07894736842105263,0.0660377358490566,0.10619469026548672,0.0718954248366013,0.08333333333333333,0.10185185185185185,0.0759493670886076,0.05102040816326531,0.0847457627118644,0.05714285714285714,0.0967741935483871,0.075,0.09375,0.09183673469387756,0.08695652173913043,0.08396946564885496,0.06944444444444445,0.07633587786259542,0.08411214953271028,0.08849557522123894,0.09016393442622951,0.059782608695652176,0.088,0.08695652173913043,0.10909090909090909,0.08176100628930817,0.0859375,0.09836065573770492,0.07006369426751592,0.08653846153846154,0.07142857142857142,0.10204081632653061,0.0859375,0.09230769230769231,0.09574468085106383,0.0898876404494382,0.10377358490566038,0.07142857142857142,0.11627906976744186,0.09,0.08333333333333333,0.0821917808219178,0.06521739130434782,0.09243697478991597,0.06451612903225806,0.09411764705882353,0.10975609756097561,0.05069124423963134,0.06875
George:q2_picrust2_analysis,0.07142857142857142,0.10309278350515463,0.10526315789473684,0.09900990099009901,0.10309278350515463,0.08247422680412371,0.08,0.10714285714285714,0.08849557522123894,0.06565656565656566,0.08,0.08181818181818182,0.06862745098039216,0.11009174311926606,0.0738255033557047,0.0859375,0.10576923076923077,0.07792207792207792,0.052083333333333336,0.08771929824561403,0.058823529411764705,0.10112359550561797,0.07692307692307693,0.09782608695652174,0.09574468085106383,0.08955223880597014,0.08661417322834646,0.07142857142857142,0.07874015748031496,0.08737864077669903,0.09174311926605505,0.09322033898305085,0.06111111111111111,0.09090909090909091,0.09009009009009009,0.11320754716981132,0.08387096774193549,0.08870967741935484,0.1016949152542373,0.0718954248366013,0.09,0.07333333333333333,0.10638297872340426,0.08870967741935484,0.09523809523809523,0.1,0.09411764705882353,0.10784313725490197,0.07407407407407407,0.12195121951219512,0.09375,0.08571428571428572,0.08450704225352113,0.06818181818181818,0.09565217391304348,0.06741573033707865,0.09876543209876543,0.11538461538461539,0.05660377358490566,0.07051282051282051
George:q2_picrust2_stats,0.07317073170731707,0.11702127659574468,0.11956521739130435,0.11224489795918367,0.11702127659574468,0.08421052631578947,0.09278350515463918,0.10909090909090909,0.09009009009009009,0.0663265306122449,0.08130081300813008,0.09345794392523364,0.08080808080808081,0.11214953271028037,0.07482993197278912,0.0873015873015873,0.1188118811881188,0.07894736842105263,0.0582010582010582,0.08928571428571429,0.06766917293233082,0.11627906976744186,0.07792207792207792,0.11235955056179775,0.10989010989010989,0.09090909090909091,0.0967741935483871,0.08029197080291971,0.08870967741935484,0.1,0.10377358490566038,0.10434782608695652,0.06779661016949153,0.09243697478991597,0.10185185185185185,0.11538461538461539,0.08496732026143791,0.09016393442622951,0.10344827586206896,0.08,0.10309278350515463,0.07432432432432433,0.12087912087912088,0.09016393442622951,0.088,0.11494252873563218,0.0963855421686747,0.11,0.08571428571428572,0.125,0.10752688172043011,0.07913669064748201,0.07801418439716312,0.06976744186046512,0.09734513274336283,0.08139534883720931,0.10126582278481013,0.11842105263157894,0.05714285714285714,0.07142857142857142
George:q2_ancom,0.06315789473684211,0.11320754716981132,0.11538461538461539,0.10909090909090909,0.11320754716981132,0.07407407407407407,0.09174311926605505,0.0975609756097561,0.08064516129032258,0.0673076923076923,0.08148148148148149,0.09243697478991597,0.07142857142857142,0.1092436974789916,0.07547169811320754,0.08695652173913043,0.11504424778761062,0.07926829268292683,0.05970149253731343,0.08,0.06164383561643835,0.10101010101010101,0.0783132530120482,0.09803921568627451,0.09615384615384616,0.09027777777777778,0.09558823529411764,0.07333333333333333,0.08823529411764706,0.08849557522123894,0.09243697478991597,0.09375,0.06878306878306878,0.08333333333333333,0.09090909090909091,0.10256410256410256,0.08484848484848485,0.08955223880597014,0.1015625,0.08024691358024691,0.10091743119266056,0.075,0.10576923076923077,0.08148148148148149,0.08759124087591241,0.1,0.08333333333333333,0.09734513274336283,0.07627118644067797,0.10752688172043011,0.09433962264150944,0.07947019867549669,0.0784313725490196,0.06060606060606061,0.096,0.0707070707070707,0.08695652173913043,0.10112359550561797,0.053811659192825115,0.0658682634730539
